txn_id,txn_date,client_id,card_id,txn_amount,use_chip,merchant_id,txn_city,txn_state,zip,mcc,errors,amount_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16443006,29-07-2015 00:44,114,3070,95,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$95.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21684884,18-08-2018 00:31,114,5283,-81,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$-81.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9402194,13-04-2011 14:58,114,3070,-75,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$-75.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19182001,05-03-2017 19:24,114,3398,2,Chip Transaction,20561,North Hollywood,CA,91606,5912,,$2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19626305,08-06-2017 00:50,114,3398,49,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$48.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22088664,11-11-2018 13:18,114,5283,34,Chip Transaction,20519,Chino,CA,91710,5942,,$33.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14224932,04-04-2014 09:03,114,3398,2,Swipe Transaction,55060,North Hollywood,CA,91606,5812,,$2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113358,09-06-2010 16:22,114,3070,60,Swipe Transaction,35970,North Hollywood,CA,91606,5651,,$60.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18932495,11-01-2017 18:29,114,3070,26,Chip Transaction,75936,North Hollywood,CA,91606,5814,,$26.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16030984,02-05-2015 00:43,114,5283,-81,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-81.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15202010,03-11-2014 15:57,114,3398,100,Swipe Transaction,41137,North Hollywood,CA,91606,5411,,$99.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22333582,02-01-2019 13:00,114,3070,39,Chip Transaction,13523,North Hollywood,CA,91606,5310,,$39.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10491510,21-12-2011 13:30,114,3398,63,Swipe Transaction,62079,North Hollywood,CA,91606,7995,,$63.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23233119,12-07-2019 00:33,114,3398,-82,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-82.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9935409,15-08-2011 14:45,114,3070,57,Swipe Transaction,43293,Kankakee,IL,60901,5499,,$56.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15203281,04-11-2014 00:46,114,5283,-95,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$-95.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16385758,16-07-2015 18:58,114,3398,2,Chip Transaction,61195,Canyon Country,CA,91387,5541,,$2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10711604,09-02-2012 16:40,114,3398,33,Online Transaction,15143,ONLINE,,,4784,,$32.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9591261,27-05-2011 18:08,114,3070,23,Swipe Transaction,22938,Los Angeles,CA,90041,5812,,$23.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16575004,26-08-2015 09:24,114,5283,2,Chip Transaction,33234,North Hollywood,CA,91606,5812,,$2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15626507,03-02-2015 13:43,114,3398,89,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$89.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18782992,11-12-2016 00:49,114,3398,-94,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-94.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300948,07-11-2011 18:37,114,3398,28,Swipe Transaction,55060,North Hollywood,CA,91606,5812,,$28.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14533043,10-06-2014 16:46,114,3070,40,Online Transaction,15143,ONLINE,,,4784,,$39.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11297528,22-06-2012 18:45,114,3070,2,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9754601,04-07-2011 19:19,114,3398,2,Swipe Transaction,64586,North Hollywood,CA,91606,5912,,$1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11098559,09-05-2012 01:30,114,3398,53,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$52.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10230815,22-10-2011 14:49,114,3398,44,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$44.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17132789,23-12-2015 13:14,114,3070,42,Chip Transaction,20561,North Hollywood,CA,91606,5912,,$42.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17278090,23-01-2016 15:11,114,3398,75,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$75.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437759,09-12-2011 09:00,114,3070,3,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20061114,07-09-2017 16:12,114,3398,16,Chip Transaction,83271,Chino Hills,CA,91709,4214,,$16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12035651,06-12-2012 15:04,114,3070,-52,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$-52.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10804323,02-03-2012 18:45,114,3070,3,Swipe Transaction,50783,North Hollywood,CA,91606,5411,,$2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10383736,26-11-2011 18:21,114,3398,29,Swipe Transaction,33234,North Hollywood,CA,91606,5812,,$28.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22541492,15-02-2019 13:43,114,5283,48,Chip Transaction,61195,North Hollywood,CA,91606,5541,Insufficient Balance,$48.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20820354,15-02-2018 16:29,114,3070,11,Chip Transaction,83480,North Hollywood,CA,91606,9402,,$10.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739473,08-11-2010 00:53,114,3398,61,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$61.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12951054,28-06-2013 14:42,114,3398,50,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9651888,11-06-2011 00:40,114,3398,-92,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$-92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103000,10-05-2012 00:42,114,3070,60,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$60.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10662258,29-01-2012 13:09,114,3398,878,Swipe Transaction,7257,Ontario,CA,91761,3260,,$878.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19027184,01-02-2017 00:48,114,3070,42,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$42.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16292362,27-06-2015 00:41,114,3398,-68,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868709,08-12-2010 18:19,114,3398,24,Swipe Transaction,33234,North Hollywood,CA,91606,5812,,$24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13374727,29-09-2013 14:24,114,3070,100,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17154020,28-12-2015 00:45,114,5283,67,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$67.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14686267,14-07-2014 09:18,114,3398,2,Swipe Transaction,41137,North Hollywood,CA,91606,5411,,$2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16328598,04-07-2015 16:29,114,3070,103,Chip Transaction,64586,North Hollywood,CA,91606,5912,,$103.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22273137,20-12-2018 16:22,114,3070,53,Chip Transaction,81699,North Hollywood,CA,91606,7230,,$52.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136642,17-05-2012 14:49,114,3070,48,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$48.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948061,30-04-2010 00:21,114,3398,64,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$64.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826248,28-11-2010 16:41,114,3398,22,Online Transaction,15143,ONLINE,,,4784,,$22.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11015501,20-04-2012 00:59,114,3070,72,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$72.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20527419,15-12-2017 13:37,114,5283,112,Chip Transaction,74365,North Hollywood,CA,91606,8021,,$111.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12419911,03-03-2013 00:43,114,3398,-98,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$-98.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15041940,29-09-2014 16:09,114,5283,10,Swipe Transaction,83480,North Hollywood,CA,91606,9402,,$9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7814093,27-03-2010 16:16,114,3398,54,Swipe Transaction,81699,North Hollywood,CA,91606,7230,,$54.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22060932,05-11-2018 16:16,114,5283,11,Chip Transaction,83480,North Hollywood,CA,91606,9402,,$11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14333410,28-04-2014 01:45,114,3398,-76,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$-76.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21827025,17-09-2018 00:35,114,5283,-81,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$-81.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19676606,18-06-2017 14:32,114,3398,56,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16017601,29-04-2015 00:48,114,3398,-64,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-64.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20448873,29-11-2017 00:49,114,3070,49,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$49.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10027703,05-09-2011 18:13,114,3398,28,Swipe Transaction,55060,North Hollywood,CA,91606,5812,,$27.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12738230,12-05-2013 14:44,114,3398,61,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$60.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20811929,14-02-2018 00:35,114,3398,-53,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$-53.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908016,07-11-2012 19:29,114,3398,330,Online Transaction,52073,ONLINE,,,4722,,$330.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9505557,07-05-2011 18:30,114,3398,1,Swipe Transaction,64586,North Hollywood,CA,91606,5912,,$1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19659362,15-06-2017 00:45,114,5283,54,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$54.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664767,21-10-2010 00:46,114,3070,46,Swipe Transaction,59935,Lancaster,PA,17602,5499,,$46.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16806480,14-10-2015 18:19,114,3070,23,Chip Transaction,33234,North Hollywood,CA,91606,5812,,$22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22032776,30-10-2018 18:49,114,5283,1,Chip Transaction,20561,North Hollywood,CA,91606,5912,,$1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23086592,11-06-2019 00:24,114,5283,84,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$84.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12169495,05-01-2013 18:18,114,3398,27,Swipe Transaction,75936,North Hollywood,CA,91606,5814,,$27.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021185,29-04-2015 16:11,114,3398,11,Chip Transaction,83271,Chino Hills,CA,91709,4214,,$10.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23276132,21-07-2019 00:45,114,5283,-98,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-98.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17452769,01-03-2016 18:47,114,3070,3,Chip Transaction,50783,North Hollywood,CA,91606,5411,,$2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15023487,25-09-2014 18:31,114,5283,2,Swipe Transaction,50783,North Hollywood,CA,91606,5411,,$2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22383476,13-01-2019 05:43,114,3070,41,Chip Transaction,41137,North Hollywood,CA,91606,5411,,$40.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15713070,22-02-2015 11:13,114,3398,389,Chip Transaction,10978,North Hollywood,CA,91606,8111,,$388.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149707,18-06-2010 14:50,114,3070,-57,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$-57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18087456,15-07-2016 13:14,114,3070,51,Chip Transaction,48919,Rancho Cucamonga,CA,91701,5311,Insufficient Balance,$50.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16138401,25-05-2015 06:16,114,5283,37,Chip Transaction,41137,North Hollywood,CA,91606,5411,,$36.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13635239,26-11-2013 00:06,114,3070,64,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$63.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11417196,19-07-2012 18:47,114,3070,2,Swipe Transaction,20561,North Hollywood,CA,91606,5912,,$1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16503494,11-08-2015 00:50,114,5283,36,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$36.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746445,09-11-2010 14:35,114,3070,55,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$54.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8065244,29-05-2010 00:45,114,3398,80,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14701359,17-07-2014 15:52,114,3070,-332,Swipe Transaction,3558,Huntington Beach,CA,92648,3640,,$-332.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148970,03-10-2011 18:08,114,3398,27,Swipe Transaction,33234,North Hollywood,CA,91606,5812,Insufficient Balance,$26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268653,17-07-2010 16:06,114,3070,18,Swipe Transaction,83271,Chino Hills,CA,91709,4214,,$17.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15234752,10-11-2014 18:31,114,3398,24,Swipe Transaction,55060,North Hollywood,CA,91606,5812,,$23.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15511512,09-01-2015 16:26,114,5283,13,Chip Transaction,83271,Chino Hills,CA,91709,4214,,$12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11937791,14-11-2012 13:31,114,3398,12,Swipe Transaction,61195,Toronto,Canada,,5541,,$12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007784,14-05-2010 18:40,114,3398,2,Swipe Transaction,20561,North Hollywood,CA,91606,5912,,$2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16381476,15-07-2015 19:06,114,3070,3,Chip Transaction,41137,North Hollywood,CA,91606,5411,,$2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20486780,07-12-2017 00:42,114,3398,35,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$35.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19395461,20-04-2017 09:05,114,3398,2,Chip Transaction,33234,North Hollywood,CA,91606,5812,,$1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15618986,02-02-2015 00:30,114,3398,50,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15270683,18-11-2014 13:52,114,3070,57,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$57.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8394488,17-08-2010 00:39,114,3398,-74,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$-74.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16172964,01-06-2015 11:30,114,5283,129,Chip Transaction,10978,North Hollywood,CA,91606,8111,,$128.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20284803,25-10-2017 09:19,114,3398,1,Chip Transaction,41137,North Hollywood,CA,91606,5411,,$1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15112711,15-10-2014 00:50,114,5283,59,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$59.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19025549,31-01-2017 14:50,114,3070,73,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$73.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12729253,10-05-2013 15:57,114,3398,-73,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$-73.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20496429,09-12-2017 01:16,114,3070,-56,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12582053,08-04-2013 00:53,114,3070,35,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$34.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11938749,14-11-2012 16:54,114,3398,89,Swipe Transaction,7777,Toronto,Canada,,3684,,$88.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19295029,30-03-2017 00:38,114,3070,38,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$38.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20537022,17-12-2017 14:48,114,3070,-76,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-76.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10777336,24-02-2012 14:57,114,3070,-68,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$-68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9691626,20-06-2011 09:12,114,3070,2,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16056814,07-05-2015 13:39,114,5283,42,Chip Transaction,13523,North Hollywood,CA,91606,5310,,$41.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18075580,13-07-2016 00:41,114,3070,50,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$50.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12086714,18-12-2012 09:05,114,3070,1,Swipe Transaction,41137,North Hollywood,CA,91606,5411,,$1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10368202,23-11-2011 09:23,114,3070,2,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11173799,26-05-2012 00:40,114,3070,-71,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$-71.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10895637,23-03-2012 14:24,114,3398,32,Online Transaction,88459,ONLINE,,,5311,,$32.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21090100,14-04-2018 00:31,114,5283,-67,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-67.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21052317,06-04-2018 01:09,114,5283,-68,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$-68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11518268,11-08-2012 14:34,114,3398,33,Swipe Transaction,59935,North Hollywood,CA,91606,5499,,$32.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18603848,02-11-2016 16:47,114,3070,26,Online Transaction,15143,ONLINE,,,4784,,$26.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9361462,04-04-2011 09:28,114,3398,2,Swipe Transaction,55060,North Hollywood,CA,91606,5812,,$2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23392663,14-08-2019 14:42,114,5283,34,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$33.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23479941,02-09-2019 00:35,114,3398,94,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$94.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14346216,30-04-2014 18:46,114,3398,2,Swipe Transaction,13082,North Hollywood,CA,91606,5921,,$2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21220218,11-05-2018 13:25,114,5283,42,Chip Transaction,20561,North Hollywood,CA,91606,5912,,$41.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15895442,02-04-2015 16:07,114,5283,11,Chip Transaction,83480,North Hollywood,CA,91606,9402,,$10.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22117227,17-11-2018 14:48,114,5283,49,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$48.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15305108,26-11-2014 00:39,114,3070,52,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$52.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19994149,24-08-2017 14:42,114,3070,47,Chip Transaction,43293,Los Angeles,CA,90064,5499,,$46.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13483337,23-10-2013 14:32,114,3070,53,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$52.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10896251,23-03-2012 16:31,114,3070,15,Swipe Transaction,48919,Rancho Cucamonga,CA,91701,5311,,$14.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18392256,18-09-2016 14:52,114,3070,60,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$60.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17241660,15-01-2016 18:14,114,3398,24,Chip Transaction,33234,North Hollywood,CA,91606,5812,,$24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868432,10-04-2010 09:01,114,3398,1,Swipe Transaction,50783,North Hollywood,CA,91606,5411,,$1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18462482,03-10-2016 14:58,114,5283,-84,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$-84.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22613219,02-03-2019 16:56,114,3398,32,Online Transaction,15143,ONLINE,,,4784,,$31.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22075318,08-11-2018 17:01,114,3398,38,Online Transaction,15143,ONLINE,,,4784,,$37.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8281478,20-07-2010 16:55,114,3070,39,Online Transaction,15143,ONLINE,,,4784,,$39.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20914617,07-03-2018 18:25,114,5283,35,Chip Transaction,75936,North Hollywood,CA,91606,5814,,$35.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13976771,08-02-2014 18:58,114,3070,3,Swipe Transaction,64586,North Hollywood,CA,91606,5912,,$2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19763143,06-07-2017 16:03,114,5283,34,Online Transaction,15143,ONLINE,,,4784,,$34.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9292585,19-03-2011 00:34,114,3398,82,Swipe Transaction,61195,North Hollywood,CA,91606,5541,,$82.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15780630,09-03-2015 00:59,114,3398,63,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$63.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13738499,18-12-2013 18:55,114,5283,3,Swipe Transaction,20561,North Hollywood,CA,91606,5912,,$2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11058050,29-04-2012 16:26,114,3398,12,Swipe Transaction,83271,Chino Hills,CA,91709,4214,,$11.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21967283,17-10-2018 01:04,114,3070,148,Online Transaction,73186,ONLINE,,,4814,,$148.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17554107,23-03-2016 14:55,114,5283,47,Chip Transaction,59935,North Hollywood,CA,91606,5499,,$46.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21052294,06-04-2018 00:42,114,5283,68,Chip Transaction,61195,North Hollywood,CA,91606,5541,,$68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14122896,12-03-2014 17:07,114,5283,14,Swipe Transaction,79847,North Hollywood,CA,91606,5300,,$13.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
