id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7596828,01-02-2010 07:34,909,2583,$-90.00,Swipe Transaction,22204,Eltopia,WA,99330,5541,
7596834,01-02-2010 07:35,1776,4938,$67.39,Swipe Transaction,34490,East Liverpool,OH,43920,5719,
7596845,01-02-2010 07:38,987,5090,$17.00,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
7596849,01-02-2010 07:38,1963,3364,$29.71,Swipe Transaction,88852,Vacaville,CA,95687,4121,
7596863,01-02-2010 07:41,464,3233,$7.91,Swipe Transaction,59397,Orlando,FL,32804,5812,
7596875,01-02-2010 07:42,1696,2408,$-85.00,Swipe Transaction,61195,Seattle,WA,98125,5541,
7596878,01-02-2010 07:43,1963,5418,$303.14,Online Transaction,48919,ONLINE,,,5311,
7596883,01-02-2010 07:44,1696,2408,$85.00,Swipe Transaction,61195,Seattle,WA,98125,5541,
7596910,01-02-2010 07:51,1797,1127,$80.00,Swipe Transaction,27092,San Leandro,CA,94577,4829,
7596915,01-02-2010 07:53,909,2583,$27.24,Swipe Transaction,22204,Eltopia,WA,99330,5541,
7596919,01-02-2010 07:55,909,2583,$90.00,Swipe Transaction,22204,Eltopia,WA,99330,5541,
7596928,01-02-2010 07:56,1696,2408,$117.46,Swipe Transaction,61195,Seattle,WA,98125,5541,
7596943,01-02-2010 08:00,1098,4626,$52.19,Swipe Transaction,59935,Granville,IA,51022,5499,
7596944,01-02-2010 08:00,1575,224,$0.90,Swipe Transaction,14528,Sarasota,FL,34235,5499,
7596955,01-02-2010 08:04,1659,3438,$30.63,Online Transaction,16798,ONLINE,,,4121,
7596983,01-02-2010 08:10,987,5090,$41.35,Swipe Transaction,58320,Gaithersburg,MD,20879,4900,
7597014,01-02-2010 08:15,1098,4626,$-55.00,Swipe Transaction,59935,Granville,IA,51022,5499,
7597015,01-02-2010 08:15,1168,3239,$149.06,Swipe Transaction,54850,Berkeley Heights,NJ,7922,4814,
7597056,01-02-2010 08:24,1098,4626,$55.00,Swipe Transaction,59935,Granville,IA,51022,5499,
7597065,01-02-2010 08:26,987,4146,$43.89,Swipe Transaction,98552,Gaithersburg,MD,20879,4121,
7597090,01-02-2010 08:30,987,4146,$32.76,Swipe Transaction,58320,Gaithersburg,MD,20879,4900,
7597097,01-02-2010 08:31,1963,4565,$23.10,Online Transaction,18563,ONLINE,,,4121,
7597152,01-02-2010 08:42,909,2583,$33.89,Online Transaction,88998,ONLINE,,,4784,
7597160,01-02-2010 08:43,1963,5418,$0.66,Online Transaction,69956,ONLINE,,,5310,
7597172,01-02-2010 08:45,1659,185,$18.08,Swipe Transaction,63683,Wauconda,IL,60084,4121,
7597200,01-02-2010 08:51,1098,4626,$79.33,Swipe Transaction,40096,Warsaw,IN,46581,4111,
7597268,01-02-2010 09:04,1659,5056,$172.27,Swipe Transaction,41260,Wauconda,IL,60084,5541,
7597275,01-02-2010 09:06,997,5046,$12.01,Swipe Transaction,59397,Imperial Beach,CA,91932,5812,
7597289,01-02-2010 09:09,1559,2920,$26.84,Online Transaction,39021,ONLINE,,,4784,
7597321,01-02-2010 09:16,285,3442,$25.83,Swipe Transaction,17707,Watsonville,CA,95076,7538,
7597331,01-02-2010 09:18,114,3398,$1.86,Swipe Transaction,50783,North Hollywood,CA,91606,5411,
7597359,01-02-2010 09:23,1559,5797,$0.99,Swipe Transaction,14528,Acworth,GA,30101,5499,
7597362,01-02-2010 09:24,1654,1200,$6.65,Swipe Transaction,43355,Newport,RI,2840,5812,
7597407,01-02-2010 09:34,285,3442,$46.11,Swipe Transaction,4091,Watsonville,CA,95076,5300,
7597417,01-02-2010 09:36,1098,4626,$41.52,Swipe Transaction,39632,Alta,IA,51002,5300,
7597425,01-02-2010 09:37,1718,2029,$33.90,Online Transaction,15143,ONLINE,,,4784,
7597434,01-02-2010 09:40,1888,1016,$99.00,Swipe Transaction,26810,Farmington,MN,55024,5541,
7597450,01-02-2010 09:45,1168,3239,$113.03,Swipe Transaction,52087,Berkeley Heights,NJ,7922,5651,
7597456,01-02-2010 09:46,1575,224,$25.98,Swipe Transaction,29232,Osprey,FL,34229,4121,
7597472,01-02-2010 09:50,285,2156,$3.02,Swipe Transaction,75781,Watsonville,CA,95076,5411,
7597502,01-02-2010 09:54,1888,1016,$-99.00,Swipe Transaction,26810,Farmington,MN,55024,5541,
7597537,01-02-2010 09:59,1888,1016,$58.01,Swipe Transaction,26810,Farmington,MN,55024,5541,
7597545,01-02-2010 10:02,1168,3239,$69.00,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7597577,01-02-2010 10:07,1168,3239,$-69.00,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7597626,01-02-2010 10:18,1595,2429,$14.59,Swipe Transaction,66428,Bronx,NY,10463,4121,
7597639,01-02-2010 10:22,598,2040,$48.21,Swipe Transaction,63910,Franconia,NH,3580,5310,
7597648,01-02-2010 10:23,1168,3239,$30.59,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7597685,01-02-2010 10:29,1654,2915,$26.33,Swipe Transaction,75781,North Kingstown,RI,2852,5411,
7597686,01-02-2010 10:30,96,3695,$157.65,Swipe Transaction,87752,Yorba Linda,CA,92886,5411,
7597727,01-02-2010 10:36,1654,1200,$24.28,Swipe Transaction,2860,Newport,RI,2840,5912,
7597768,01-02-2010 10:47,1559,2920,$0.72,Swipe Transaction,14528,Acworth,GA,30101,5499,
7597774,01-02-2010 10:48,909,2583,$19.15,Swipe Transaction,50783,Kennewick,WA,99336,5411,
7597778,01-02-2010 10:49,112,1134,$398.00,Swipe Transaction,51300,Phoenix,AZ,85018,3359,
7597852,01-02-2010 11:06,1654,1200,$75.53,Swipe Transaction,2860,Newport,RI,2840,5912,
7597864,01-02-2010 11:08,1169,2485,$34.36,Online Transaction,16798,ONLINE,,,4121,
7597862,01-02-2010 11:08,987,5090,$10.77,Swipe Transaction,69972,Washington Grove,MD,20880,5814,
7597906,01-02-2010 11:19,285,3442,$19.56,Swipe Transaction,24823,Watsonville,CA,95076,7538,
7597907,01-02-2010 11:19,598,2040,$35.96,Online Transaction,9932,ONLINE,,,5311,
7597912,01-02-2010 11:20,285,3442,$11.31,Swipe Transaction,61195,Watsonville,CA,95076,5541,
7597948,01-02-2010 11:27,997,5825,$0.70,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
7597968,01-02-2010 11:30,1098,4626,$53.12,Swipe Transaction,39632,Alta,IA,51002,5300,
7597985,01-02-2010 11:32,1963,5418,$59.08,Online Transaction,18215,ONLINE,,,5719,
7597988,01-02-2010 11:33,464,3233,$9.03,Swipe Transaction,22204,Orlando,FL,32804,5541,
7598001,01-02-2010 11:35,1595,2429,$24.55,Online Transaction,18563,ONLINE,,,4121,
7598014,01-02-2010 11:37,1963,3317,$26.17,Online Transaction,16798,ONLINE,,,4121,
7598024,01-02-2010 11:40,1169,4179,$26.73,Online Transaction,41122,ONLINE,,,4784,
7598050,01-02-2010 11:46,598,32,$24.33,Online Transaction,16798,ONLINE,,,4121,
7598070,01-02-2010 11:50,1575,2112,$80.00,Swipe Transaction,27092,Osprey,FL,34229,4829,
7598073,01-02-2010 11:51,909,4663,$16.06,Swipe Transaction,11947,Eltopia,WA,99330,5812,
7598126,01-02-2010 12:03,1654,2915,$-98.00,Swipe Transaction,43293,Newport,RI,2840,5499,
7598144,01-02-2010 12:06,1963,3364,$22.98,Online Transaction,16798,ONLINE,,,4121,
7598162,01-02-2010 12:10,1098,5179,$86.72,Swipe Transaction,40096,Warsaw,IN,46581,4111,
7598186,01-02-2010 12:14,909,4663,$13.10,Swipe Transaction,25717,Kennewick,WA,99336,5812,
7598189,01-02-2010 12:14,1888,1017,$63.11,Swipe Transaction,90865,Grasston,MN,55030,5311,
7598198,01-02-2010 12:16,1654,2915,$60.35,Swipe Transaction,43293,Newport,RI,2840,5499,
7598204,01-02-2010 12:18,1654,2915,$98.00,Swipe Transaction,43293,Newport,RI,2840,5499,
7598212,01-02-2010 12:20,598,32,$1.61,Swipe Transaction,86438,Whitefield,NH,3598,5499,Insufficient Balance
7598247,01-02-2010 12:26,598,32,$27.43,Swipe Transaction,91128,West Stewartstown,NH,3597,5411,
7598253,01-02-2010 12:27,1696,2408,$6.72,Online Transaction,50404,ONLINE,,,4784,
7598267,01-02-2010 12:29,598,32,$1.90,Swipe Transaction,86438,Whitefield,NH,3598,5499,
7598291,01-02-2010 12:33,1963,5418,$30.09,Swipe Transaction,88852,Vacaville,CA,95687,4121,
7598290,01-02-2010 12:33,1727,5982,$35.60,Swipe Transaction,59935,Columbia,SC,29229,5499,
7598308,01-02-2010 12:37,1727,5982,$71.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
7598386,01-02-2010 12:54,1727,5982,$-71.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
7598402,01-02-2010 12:57,1963,5418,$47.34,Online Transaction,60569,ONLINE,,,5300,
7598449,01-02-2010 13:08,114,3398,$47.65,Swipe Transaction,26909,Covina,CA,91722,5211,
7598456,01-02-2010 13:08,1963,4565,$20.15,Swipe Transaction,88852,Vacaville,CA,95687,4121,
7598464,01-02-2010 13:10,598,2040,$31.55,Online Transaction,39021,ONLINE,,,4784,
7598468,01-02-2010 13:10,1696,2408,$53.98,Swipe Transaction,61195,Seattle,WA,98125,5541,
7598469,01-02-2010 13:10,1776,4938,$50.18,Swipe Transaction,31329,Nashport,OH,43830,7538,
7598478,01-02-2010 13:12,112,1134,$1.54,Swipe Transaction,14528,Phoenix,AZ,85018,5499,
7598520,01-02-2010 13:21,1696,2408,$-73.00,Swipe Transaction,61195,Seattle,WA,98125,5541,
7598543,01-02-2010 13:25,1696,2408,$61.11,Swipe Transaction,40888,Seattle,WA,98125,5912,
7598561,01-02-2010 13:28,1696,2408,$73.00,Swipe Transaction,61195,Seattle,WA,98125,5541,
7598585,01-02-2010 13:34,1727,5982,$66.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
7598591,01-02-2010 13:35,1654,1200,$11.07,Swipe Transaction,94328,Newport,RI,2840,5411,
7598607,01-02-2010 13:40,1727,5982,$-66.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
7598627,01-02-2010 13:46,1727,5982,$38.42,Swipe Transaction,59935,Columbia,SC,29229,5499,
7598638,01-02-2010 13:49,1797,1127,$39.97,Online Transaction,18563,ONLINE,,,4121,
7598651,01-02-2010 13:53,112,1134,$1.47,Swipe Transaction,14528,Phoenix,AZ,85018,5499,
7598671,01-02-2010 13:59,208,4980,$34.48,Online Transaction,18563,ONLINE,,,4121,
7598679,01-02-2010 14:01,1888,1017,$-51.00,Swipe Transaction,26810,Farmington,MN,55024,5541,
7598688,01-02-2010 14:03,1888,1017,$73.00,Swipe Transaction,26810,Farmington,MN,55024,5541,
7598689,01-02-2010 14:03,1888,1017,$-73.00,Swipe Transaction,26810,Farmington,MN,55024,5541,
7598701,01-02-2010 14:06,285,2156,$25.59,Swipe Transaction,13646,Watsonville,CA,95076,7538,
7598711,01-02-2010 14:07,112,1134,$333.00,Swipe Transaction,3558,Phoenix,AZ,85027,3640,
7598726,01-02-2010 14:10,1888,1017,$51.00,Swipe Transaction,26810,Farmington,MN,55024,5541,
7598755,01-02-2010 14:19,1888,1017,$92.17,Swipe Transaction,26810,Farmington,MN,55024,5541,Insufficient Balance
7598765,01-02-2010 14:23,1888,1017,$92.17,Swipe Transaction,26810,Farmington,MN,55024,5541,Insufficient Balance
7598778,01-02-2010 14:26,1963,3317,$112.06,Swipe Transaction,61195,Vacaville,CA,95687,5541,
7598796,01-02-2010 14:31,1659,260,$26.58,Swipe Transaction,63683,Wauconda,IL,60084,4121,
7598811,01-02-2010 14:36,208,2426,$92.17,Swipe Transaction,43293,Bothell,WA,98021,5499,
7598813,01-02-2010 14:36,1169,2485,$48.69,Online Transaction,41122,ONLINE,,,4784,
7598816,01-02-2010 14:37,208,2426,$-70.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
7598815,01-02-2010 14:37,114,3398,$82.00,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
7598833,01-02-2010 14:41,1718,4706,$45.39,Online Transaction,15143,ONLINE,,,4784,
7598844,01-02-2010 14:44,114,3398,$-82.00,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
7598860,01-02-2010 14:48,114,3398,$50.48,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
7598864,01-02-2010 14:50,208,2426,$70.00,Swipe Transaction,43293,Bothell,WA,98021,5499,
7598914,01-02-2010 15:02,909,4663,$-97.00,Swipe Transaction,59935,Kennewick,WA,99336,5499,
7598929,01-02-2010 15:05,909,2583,$115.00,Swipe Transaction,20561,Kennewick,WA,99336,5912,
7598948,01-02-2010 15:09,909,4663,$97.00,Swipe Transaction,59935,Kennewick,WA,99336,5499,
7598981,01-02-2010 15:15,1963,4565,$147.20,Swipe Transaction,72719,Vacaville,CA,95687,7922,
7598992,01-02-2010 15:19,96,3773,$131.18,Swipe Transaction,20244,Yorba Linda,CA,92886,8041,
7598997,01-02-2010 15:19,1659,185,$35.29,Online Transaction,16798,ONLINE,,,4121,
7598998,01-02-2010 15:19,1696,2408,$10.84,Online Transaction,39021,ONLINE,,,4784,
7599005,01-02-2010 15:22,909,4663,$24.21,Swipe Transaction,59935,Kennewick,WA,99336,5499,
7599037,01-02-2010 15:29,114,3398,$12.88,Swipe Transaction,83271,Chino Hills,CA,91709,4214,
7599042,01-02-2010 15:31,1659,185,$19.64,Swipe Transaction,63683,Wauconda,IL,60084,4121,
7599049,01-02-2010 15:35,1575,224,$0.96,Swipe Transaction,14528,Sarasota,FL,34235,5499,
7599051,01-02-2010 15:36,96,3695,$166.84,Swipe Transaction,87752,Yorba Linda,CA,92886,5411,
7599079,01-02-2010 15:41,1963,4565,$24.32,Online Transaction,16798,ONLINE,,,4121,
7599090,01-02-2010 15:44,1098,5179,$79.63,Swipe Transaction,40096,Warsaw,IN,46581,4111,
7599100,01-02-2010 15:46,1776,4938,$94.00,Swipe Transaction,61195,Nashport,OH,43830,5541,
7599109,01-02-2010 15:48,1776,4938,$-94.00,Swipe Transaction,61195,Nashport,OH,43830,5541,
7599149,01-02-2010 15:57,1776,4938,$33.05,Swipe Transaction,61195,Nashport,OH,43830,5541,
7599158,01-02-2010 16:00,96,5175,$153.79,Swipe Transaction,56792,Yorba Linda,CA,92886,8099,Insufficient Balance
7599164,01-02-2010 16:01,96,3773,$-59.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7599170,01-02-2010 16:03,96,3773,$59.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7599182,01-02-2010 16:06,464,3233,$121.48,Swipe Transaction,85077,Orlando,FL,32804,7538,Insufficient Balance
7599204,01-02-2010 16:11,96,3773,$66.13,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7599211,01-02-2010 16:12,96,3695,$98.09,Swipe Transaction,56792,Yorba Linda,CA,92886,8099,
7599214,01-02-2010 16:12,1659,260,$35.27,Online Transaction,16798,ONLINE,,,4121,
7599224,01-02-2010 16:14,1559,3301,$29.35,Swipe Transaction,29589,Acworth,GA,30101,5411,
7599234,01-02-2010 16:16,464,3233,$100.37,Swipe Transaction,85077,Orlando,FL,32804,7538,
7599251,01-02-2010 16:20,114,3398,$14.86,Swipe Transaction,83480,North Hollywood,CA,91606,9402,
7599273,01-02-2010 16:25,464,3233,$100.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
7599274,01-02-2010 16:25,997,5825,$1.40,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
7599276,01-02-2010 16:25,1169,2485,$38.12,Online Transaction,16798,ONLINE,,,4121,
7599293,01-02-2010 16:28,1776,4938,$60.59,Online Transaction,39021,ONLINE,,,4784,
7599329,01-02-2010 16:36,1963,3317,$161.22,Swipe Transaction,72719,Vacaville,CA,95687,7922,
7599330,01-02-2010 16:37,464,3233,$100.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
7599341,01-02-2010 16:38,1098,4626,$47.29,Swipe Transaction,50867,Hawarden,IA,51023,5541,
7599358,01-02-2010 16:42,285,2156,$100.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
7599371,01-02-2010 16:43,1654,4276,$18.30,Swipe Transaction,57935,Newport,RI,2840,5300,
7599377,01-02-2010 16:44,1963,4565,$14.30,Swipe Transaction,88852,Vacaville,CA,95687,4121,
7599381,01-02-2010 16:45,1098,4626,$95.00,Swipe Transaction,50867,Hawarden,IA,51023,5541,
7599398,01-02-2010 16:49,114,3398,$24.85,Online Transaction,15143,ONLINE,,,4784,
7599403,01-02-2010 16:50,1098,4626,$-95.00,Swipe Transaction,50867,Hawarden,IA,51023,5541,
7599459,01-02-2010 17:10,987,4146,$70.40,Swipe Transaction,7821,Gaithersburg,MD,20879,5912,
7599502,01-02-2010 17:28,987,5090,$24.24,Online Transaction,39021,ONLINE,,,4784,
7599520,01-02-2010 17:37,96,3695,$92.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7599527,01-02-2010 17:40,1575,5582,$0.81,Swipe Transaction,14528,Sarasota,FL,34235,5499,
7599528,01-02-2010 17:41,1169,5763,$15.20,Swipe Transaction,43417,Dublin,Ireland,,4121,
7599533,01-02-2010 17:42,96,3695,$101.86,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7599536,01-02-2010 17:43,1575,224,$70.53,Swipe Transaction,60569,Arcadia,FL,34266,5300,
7599560,01-02-2010 17:57,96,3695,$-92.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7599567,01-02-2010 18:03,208,4980,$163.51,Online Transaction,37387,ONLINE,,,4899,
7599569,01-02-2010 18:03,1776,4938,$41.29,Swipe Transaction,13523,Saint Clairsville,OH,43950,5310,
7599578,01-02-2010 18:10,1559,5797,$14.58,Swipe Transaction,59935,Acworth,GA,30101,5499,
7599592,01-02-2010 18:19,1559,5797,$91.00,Swipe Transaction,59935,Acworth,GA,30101,5499,
7599594,01-02-2010 18:20,909,4663,$45.65,Swipe Transaction,11947,Eltopia,WA,99330,5812,
7599599,01-02-2010 18:24,1559,5797,$-91.00,Swipe Transaction,59935,Acworth,GA,30101,5499,
7599606,01-02-2010 18:30,1776,4938,$68.72,Swipe Transaction,11468,Cleveland,OH,44124,5970,
7599627,01-02-2010 18:39,909,4663,$-55.00,Swipe Transaction,59935,Kennewick,WA,99336,5499,
7599634,01-02-2010 18:42,909,4663,$16.53,Swipe Transaction,59935,Kennewick,WA,99336,5499,
7599636,01-02-2010 18:43,96,3773,$0.96,Swipe Transaction,14528,Yorba Linda,CA,92887,5499,
7599651,01-02-2010 18:48,1169,5763,$29.66,Swipe Transaction,43417,Dublin,Ireland,,4121,
7599656,01-02-2010 18:49,997,5046,$21.76,Swipe Transaction,83070,Chula Vista,CA,91913,4121,
7599664,01-02-2010 18:50,909,4663,$55.00,Swipe Transaction,59935,Kennewick,WA,99336,5499,
7599685,01-02-2010 18:59,285,4196,$100.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
7599699,01-02-2010 19:07,1559,3301,$55.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
7599750,01-02-2010 19:22,1595,2429,$16.37,Online Transaction,18563,ONLINE,,,4121,
7599754,01-02-2010 19:25,1559,3301,$41.11,Swipe Transaction,61195,Acworth,GA,30101,5541,
7599757,01-02-2010 19:26,1168,3239,$105.65,Swipe Transaction,11481,Berkeley Heights,NJ,7922,5912,
7599762,01-02-2010 19:28,1559,3301,$-55.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
7599768,01-02-2010 19:30,1888,1016,$71.75,Swipe Transaction,59935,Farmington,MN,55024,5499,
7599784,01-02-2010 19:38,1595,2429,$21.60,Online Transaction,18563,ONLINE,,,4121,
7599793,01-02-2010 19:42,1169,5763,$32.45,Online Transaction,41122,ONLINE,,,4784,
7599803,01-02-2010 19:47,1098,4626,$-68.00,Swipe Transaction,50867,Hawarden,IA,51023,5541,
7599812,01-02-2010 19:52,1098,4626,$68.00,Swipe Transaction,50867,Hawarden,IA,51023,5541,
7599815,01-02-2010 19:52,1659,185,$10.37,Swipe Transaction,75781,Waukegan,IL,60085,5411,
7599816,01-02-2010 19:53,1888,1016,$-59.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
7599819,01-02-2010 19:54,1888,1016,$98.43,Swipe Transaction,13523,Forest Lake,MN,55025,5310,
7599820,01-02-2010 19:54,1888,1016,$59.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
7599823,01-02-2010 19:55,1098,4626,$26.28,Swipe Transaction,50867,Hawarden,IA,51023,5541,
7599839,01-02-2010 20:04,464,3233,$120.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
7599864,01-02-2010 20:13,1888,1017,$43.89,Swipe Transaction,75936,Farmington,MN,55024,5814,
7599879,01-02-2010 20:18,1595,2429,$14.89,Online Transaction,16798,ONLINE,,,4121,
7599908,01-02-2010 20:33,1098,5179,$-57.00,Swipe Transaction,59935,Granville,IA,51022,5499,
7599938,01-02-2010 20:45,1098,5179,$57.00,Swipe Transaction,59935,Granville,IA,51022,5499,
7599951,01-02-2010 20:53,1098,5179,$53.95,Swipe Transaction,59935,Granville,IA,51022,5499,
7599978,01-02-2010 21:05,1595,2472,$195.50,Swipe Transaction,60569,Bronx,NY,10465,5300,
7600009,01-02-2010 21:20,1168,3239,$26.17,Online Transaction,39021,ONLINE,,,4784,
7600016,01-02-2010 21:23,1169,3389,$15.10,Swipe Transaction,32993,Dublin,Ireland,,5813,
7600039,01-02-2010 21:33,1098,4626,$2.34,Swipe Transaction,8021,Carroll,IA,51401,5651,
7600075,01-02-2010 21:51,1654,2915,$88.08,Swipe Transaction,75781,North Kingstown,RI,2852,5411,
7600165,01-02-2010 22:33,1168,3239,$-74.00,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7600177,01-02-2010 22:37,1169,5174,$56.41,Swipe Transaction,69972,Dublin,Ireland,,5814,
7600186,01-02-2010 22:39,1168,3239,$74.00,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7600188,01-02-2010 22:40,1168,3239,$61.83,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7600200,01-02-2010 22:45,1098,4626,$0.83,Swipe Transaction,50783,Ute,IA,51060,5411,
7600257,01-02-2010 23:17,1718,5144,$1.99,Swipe Transaction,86438,West Covina,CA,91792,5499,
7600273,01-02-2010 23:37,1718,4706,$1.73,Swipe Transaction,86438,West Covina,CA,91792,5499,
7707783,01-03-2010 00:24,1963,3364,$37.87,Swipe Transaction,69972,Vacaville,CA,95687,5814,
7707789,01-03-2010 00:35,114,3398,$-81.00,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
7707798,01-03-2010 00:45,114,3398,$81.00,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
7707806,01-03-2010 00:51,114,3398,$63.39,Swipe Transaction,61195,North Hollywood,CA,91606,5541,
7707813,01-03-2010 01:01,1575,2112,$26.91,Swipe Transaction,29232,Osprey,FL,34229,4121,
7707828,01-03-2010 01:24,1776,4938,$254.00,Swipe Transaction,74934,Oakland,CA,94606,3596,
7707852,01-03-2010 02:01,1776,4938,$56.34,Online Transaction,39021,ONLINE,,,4784,
7707902,01-03-2010 03:42,112,1134,$11.42,Swipe Transaction,67889,Phoenix,AZ,85017,5300,Insufficient Balance
7707908,01-03-2010 03:47,112,1134,$12.22,Swipe Transaction,67889,Phoenix,AZ,85017,5300,
7707915,01-03-2010 03:56,464,3233,$123.82,Swipe Transaction,85077,Orlando,FL,32804,7538,
7707927,01-03-2010 04:21,1595,2429,$14.17,Swipe Transaction,19964,Bronx,NY,10463,5311,
7707936,01-03-2010 04:48,464,3233,$97.49,Swipe Transaction,32175,Orlando,FL,32804,7538,
7707968,01-03-2010 05:23,1098,5179,$6.65,Swipe Transaction,50783,Ute,IA,51060,5411,
7708054,01-03-2010 06:13,96,3695,$66.19,Swipe Transaction,60569,Santa Barbara,CA,93101,5300,
7708085,01-03-2010 06:20,1797,1127,$39.61,Online Transaction,15143,ONLINE,,,4784,
7708096,01-03-2010 06:24,1559,5797,$3.33,Swipe Transaction,55060,Acworth,GA,30101,5812,
7708132,01-03-2010 06:32,1595,2429,$32.91,Swipe Transaction,80141,Bronx,NY,10463,5411,
7708139,01-03-2010 06:34,1718,4706,$19.41,Swipe Transaction,75781,Alhambra,CA,91801,5411,
7708145,01-03-2010 06:35,1595,2429,$6.41,Swipe Transaction,50783,Bronx,NY,10466,5411,
